subject,list,object,objectPair,condition,responses,afc,pas,pas2
19,4,4,34,3,handkerchief,1,0,3
19,4,2,187,4,not sure,1,3,0
19,5,32,122,2,chain,1,3,3
19,5,98,78,1,tie,1,0,0
19,5,143,128,4,high heel,1,NA,0
19,5,150,156,3,shirt,1,0,3
19,5,71,20,4,gun,0,3,0
19,5,44,43,2,dress,1,NA,NA
19,5,88,40,3,shoe,1,3,3
19,5,103,11,1,grater,0,0,NA
19,5,43,44,2,crayon,1,0,2
19,5,78,98,1,sweater,0,0,0
19,5,20,71,4,can,1,NA,NA
19,5,40,88,3,unsure,0,0,0
19,5,128,143,4,unsure,1,3,2
19,5,11,103,1,unsure,1,2,2
19,5,156,150,3,waffle,1,2,0
19,5,122,32,2,hook,1,3,3
19,6,72,89,3,towel,0,2,2
19,6,79,59,2,sunglasses,1,0,NA
19,6,174,131,2,gloves,0,NA,NA
19,6,13,16,3,book,1,0,0
19,6,165,45,4,mousetrap,1,2,3
19,6,62,123,1,watering can,0,0,0
19,6,154,176,4,ladle,1,NA,NA
19,6,104,1,1,rolling pin,1,3,0
19,6,131,174,2,glove,1,3,2
19,6,16,13,3,book,1,0,0
19,6,123,62,1,lamp,0,0,2
19,6,45,165,4,plate,1,NA,3
19,6,89,72,3,sponge,1,3,3
19,6,59,79,2,glasses,0,0,3
19,6,1,104,1,bub,1,3,2
19,6,176,154,4,paperclip,1,2,0
19,7,58,74,4,unsure,0,NA,0
19,7,172,170,1,piano,0,3,3
19,7,188,186,2,record,1,NA,0
19,7,90,57,3,radio,0,2,2
19,7,145,15,2,handle,1,0,0
19,7,117,135,4,finger,1,3,3
19,7,53,23,3,unsure,1,3,3
19,7,60,191,1,cable,1,0,NA
19,7,74,58,4,tire,1,2,2
19,7,135,117,4,unsure,1,2,2
19,7,57,90,3,comb,0,0,0
19,7,15,145,2,boat,1,2,2
19,7,186,188,2,bell,0,NA,NA
19,7,191,60,1,wheel,1,0,0
19,7,170,172,1,unsure,1,0,0
19,7,23,53,3,hinge,0,3,3
19,8,151,97,1,key,1,0,0
19,8,144,140,4,marker,1,3,0
19,8,81,96,1,stroller,0,NA,3
19,8,159,162,3,scissors,1,2,0
19,8,8,153,2,bench,1,3,NA
19,8,73,68,2,lamp,0,0,2
19,8,157,33,4,axe,1,2,0
19,8,39,18,3,chair,1,0,3
19,8,162,159,3,handle,0,3,0
19,8,68,73,2,cup,1,0,2
19,8,153,8,2,brush,0,0,0
19,8,18,39,3,unsure,0,2,0
19,8,97,151,1,scissors,1,2,2
19,8,33,157,4,chair,1,NA,3
19,8,140,144,4,handle,0,3,0
19,8,96,81,1,truck,0,0,3
20,1,107,64,3,clock,0,2,2
20,1,177,179,3,paper towel,1,1,2
20,1,3,6,1,candle,1,NA,0
20,1,181,184,2,book,1,3,3
20,1,124,100,4,magnifying glass,1,3,3
20,1,86,29,1,purse,1,0,NA
20,1,118,115,2,hat,1,3,3
20,1,161,163,4,marker,1,2,3
20,1,100,124,4,satellite,1,3,3
20,1,64,107,3,clock,1,3,3
20,1,163,161,4,shoe,1,3,3
20,1,184,181,2,table,1,3,3
20,1,115,118,2,outlet,1,3,3
20,1,6,3,1,sink,0,0,0
20,1,29,86,1,lamp,0,NA,NA
20,1,179,177,3,rug,1,3,3
20,2,166,129,3,pen,1,NA,2
20,2,102,110,3,binky,1,3,2
20,2,111,125,2,corkscrew,1,2,3
20,2,183,185,4,corkscrew,0,3,3
20,2,85,25,1,corkscrew,1,3,0
20,2,189,19,2,pen,1,3,3
20,2,37,112,1,comb,1,0,NA
20,2,137,28,4,flask,0,3,3
20,2,110,102,3,handle,0,3,1
20,2,28,137,4,candle,1,3,3
20,2,185,183,4,microphone,0,3,3
20,2,25,85,1,calculator,0,3,NA
20,2,19,189,2,necklace,1,2,3
20,2,125,111,2,corkscrew,1,0,3
20,2,129,166,3,knot,1,3,2
20,2,112,37,1,rake,1,NA,0
20,3,147,146,1,NA,0,2,2
20,3,30,69,3,cane,1,2,2
20,3,126,167,4,oven,1,3,3
20,3,66,95,3,NA,0,3,3
20,3,31,47,2,cell phone,1,3,3
20,3,192,133,4,ladder,1,2,2
20,3,52,26,2,flask,1,3,3
20,3,61,121,1,NA,0,3,3
20,3,167,126,4,nail clippers,1,0,NA
20,3,133,192,4,guitar,1,3,3
20,3,95,66,3,NA,1,NA,NA
20,3,47,31,2,paper,1,1,2
20,3,146,147,1,fabric,0,3,3
20,3,26,52,2,camera,1,NA,NA
20,3,69,30,3,umbrella,1,3,3
20,3,121,61,1,mug,0,0,0
20,4,34,4,1,NA,1,3,NA
20,4,99,56,2,saw,1,0,NA
20,4,155,141,3,table,0,2,2
20,4,113,76,1,NA,1,3,3
20,4,139,14,4,bobby pin,1,3,3
20,4,7,119,3,battery,0,3,2
20,4,80,50,4,clock,1,NA,2
20,4,187,2,2,backpack,0,NA,3
20,4,14,139,4,binoculars,1,3,NA
20,4,76,113,1,grater,0,3,3
20,4,56,99,2,clothespin,1,NA,3
20,4,2,187,2,backpack,1,3,3
20,4,141,155,3,purse,1,2,3
20,4,4,34,1,table,0,2,NA
20,4,119,7,3,binoculars,1,2,3
20,4,50,80,4,dresser,1,3,3
20,5,143,128,2,high heel,1,3,3
20,5,88,40,1,pen,0,3,3
20,5,150,156,1,teapot,1,NA,0
20,5,32,122,4,chain,1,2,2
20,5,98,78,3,scarf,1,NA,0
20,5,71,20,2,NA,1,2,1
20,5,103,11,3,rug,1,2,2
20,5,44,43,4,crib,1,NA,NA
20,5,11,103,3,NA,0,3,3
20,5,43,44,4,crayon,1,3,3
20,5,20,71,2,NA,1,3,3
20,5,156,150,1,ice tray,1,3,3
20,5,128,143,2,purse,0,3,3
20,5,122,32,4,fishing hook,1,NA,NA
20,5,40,88,1,NA,0,3,3
20,5,78,98,3,sweater,1,3,3
20,6,72,89,1,towel,0,1,3
20,6,104,1,3,rolling pin,1,3,3
20,6,174,131,4,glove,1,0,NA
20,6,154,176,2,ladle,1,3,3
20,6,13,16,1,book,0,3,3
20,6,165,45,2,mousetrap,1,2,2
20,6,62,123,3,teapot,1,NA,3
20,6,79,59,4,sunglasses,1,3,NA
20,6,123,62,3,table,1,3,2
20,6,176,154,2,paperclip,1,2,1
20,6,16,13,1,book,1,3,NA
20,6,59,79,4,key,1,3,3
20,6,89,72,1,sponge,1,3,3
20,6,45,165,2,coaster,1,3,1
20,6,1,104,3,vase,1,NA,0
20,6,131,174,4,glove,1,0,3
20,7,60,191,3,hose,1,1,1
20,7,188,186,4,record,1,0,NA
20,7,90,57,1,screen,1,3,3
20,7,145,15,4,NA,1,3,3
20,7,53,23,1,NA,0,3,3
20,7,117,135,2,pen,1,NA,NA
20,7,58,74,2,wheel,0,3,3
20,7,172,170,3,key,1,3,3
20,7,15,145,4,dresser,1,3,3
20,7,170,172,3,notebook,1,3,3
20,7,191,60,3,hose,1,1,1
20,7,135,117,2,earrring,0,2,2
20,7,74,58,2,wheel,1,NA,NA
20,7,186,188,4,lantern,1,2,2
20,7,23,53,1,bucket,0,3,3
20,7,57,90,1,NA,0,NA,NA
20,8,159,162,1,handle,1,1,3
20,8,8,153,4,bed,1,NA,3
20,8,73,68,4,toothbrush,1,3,1
20,8,151,97,3,key,1,2,1
20,8,39,18,1,book,0,3,0
20,8,157,33,2,axe,1,3,NA
20,8,144,140,2,hammer,1,NA,3
20,8,81,96,3,stroller,1,3,NA
20,8,162,159,1,iron,1,3,3
20,8,140,144,2,hammer,0,1,3
20,8,18,39,1,table,0,3,NA
20,8,68,73,4,vase,1,2,1
20,8,97,151,3,scissors,1,NA,3
20,8,96,81,3,truck,1,3,3
20,8,153,8,4,knife,1,3,3
20,8,33,157,2,sink,0,NA,1
21,1,124,100,1,magnifying glass,1,0,NA
21,1,177,179,4,paper towel,1,3,3
21,1,118,115,3,pillow,1,3,3
21,1,3,6,2,glass bowl,1,3,3
21,1,161,163,1,microphone,1,NA,0
21,1,181,184,3,clipboard,1,2,3
21,1,107,64,4,ring,1,3,3
21,1,86,29,2,watch,1,3,3
21,1,29,86,2,lamp,1,3,3
21,1,184,181,3,wood frame,1,3,3
21,1,100,124,1,solar panel,0,0,0
21,1,179,177,4,gauze wrap,1,3,3
21,1,6,3,2,porcelain sink,1,3,3
21,1,64,107,4,clock on watch,1,3,3
21,1,115,118,3,pillow,1,3,3
21,1,163,161,1,shoe,1,NA,0
21,2,166,129,4,nail,1,NA,3
21,2,189,19,3,pen,1,3,2
21,2,137,28,1,drum,0,3,NA
21,2,37,112,2,comb,1,3,3
21,2,102,110,4,saddle,1,3,3
21,2,183,185,1,pliers,0,3,NA
21,2,85,25,2,a screw,0,3,3
21,2,111,125,3,baby toy,1,3,2
21,2,19,189,3,beads,1,3,2
21,2,185,183,1,microphone,1,0,NA
21,2,110,102,4,leather seat,0,3,3
21,2,129,166,4,knot,1,3,3
21,2,125,111,3,corkscrew,1,3,0
21,2,25,85,2,calculator,1,0,3
21,2,28,137,1,candle,0,0,0
21,2,112,37,2,rake,1,3,3
21,3,30,69,4,cane,1,2,3
21,3,61,121,2,wine glass,1,3,3
21,3,31,47,3,cell phone,1,0,3
21,3,52,26,3,deodorant,1,3,3
21,3,66,95,4,wallet,1,NA,0
21,3,126,167,1,hole punch,1,NA,NA
21,3,147,146,2,hole punch,1,3,3
21,3,192,133,1,ladder,1,0,0
21,3,121,61,2,mug,0,3,3
21,3,69,30,4,umberella,1,3,3
21,3,95,66,4,sneaker,1,3,3
21,3,133,192,1,guitar,1,2,3
21,3,26,52,3,camera,1,3,3
21,3,146,147,2,hinge,1,2,3
21,3,47,31,3,dice,1,NA,0
21,3,167,126,1,desk lamp,1,3,3
21,4,113,76,2,metal sink,0,0,0
21,4,34,4,2,chess board,1,3,3
21,4,99,56,3,saw,1,3,NA
21,4,139,14,1,phone cord,0,0,3
21,4,7,119,4,battery,1,3,3
21,4,80,50,1,wooden dial,0,3,3
21,4,155,141,4,lamp,1,3,3
21,4,187,2,3,jacket,1,0,3
21,4,141,155,4,backpack,1,3,3
21,4,14,139,1,wheel,1,NA,0
21,4,56,99,3,flower,1,3,NA
21,4,76,113,2,thimble,1,3,3
21,4,2,187,3,backpack,1,3,3
21,4,119,7,4,pill,1,3,3
21,4,50,80,1,wooden dresser,1,3,3
21,4,4,34,2,bandana,1,3,3
21,5,44,43,1,crib,1,3,3
21,5,143,128,3,heel buckle,1,3,3
21,5,32,122,1,chain,1,0,NA
21,5,88,40,2,spoon,1,NA,NA
21,5,98,78,4,scarf,1,3,3
21,5,150,156,2,plastic hook,0,3,3
21,5,71,20,3,plug,1,NA,NA
21,5,103,11,4,rug,1,3,3
21,5,156,150,2,ice cub tray,1,0,0
21,5,128,143,3,life vest,1,3,3
21,5,40,88,2,light fixture,0,3,3
21,5,11,103,4,bib,1,3,3
21,5,78,98,4,sweater,1,3,3
21,5,43,44,1,table,0,3,3
21,5,122,32,1,fish hook,1,3,3
21,5,20,71,3,mug,1,3,3
21,6,104,1,4,dough roller,1,3,3
21,6,62,123,4,watering can,1,3,3
21,6,165,45,3,mouse trap,1,3,3
21,6,13,16,2,binder,1,3,0
21,6,174,131,1,jacket,1,NA,3
21,6,72,89,2,towel,1,3,NA
21,6,79,59,1,sunglasses,1,3,3
21,6,154,176,3,soup ladle,1,3,3
21,6,59,79,1,car key,1,3,NA
21,6,123,62,4,helmet,1,3,3
21,6,16,13,2,book,0,NA,3
21,6,45,165,3,wooden food plate,1,3,3
21,6,176,154,3,paper clip,1,3,3
21,6,131,174,1,glove,1,NA,3
21,6,89,72,2,sponge,1,0,NA
21,6,1,104,4,kettle,1,3,3
21,7,188,186,1,disk,0,0,NA
21,7,60,191,4,cord,1,3,3
21,7,58,74,3,cd,1,3,3
21,7,117,135,3,plane,1,3,3
21,7,145,15,1,winding toy,1,3,0
21,7,90,57,2,speaker,1,NA,0
21,7,53,23,2,door,1,NA,NA
21,7,172,170,4,paint brush,1,3,3
21,7,186,188,1,lamp,1,NA,NA
21,7,170,172,4,notebook,1,3,3
21,7,15,145,1,boat,0,3,3
21,7,74,58,3,tire,1,3,3
21,7,57,90,2,casette,1,3,3
21,7,191,60,4,computer cord,0,3,3
21,7,23,53,2,bucket,1,3,3
21,7,135,117,3,key,1,3,3
21,8,39,18,2,binder,0,3,3
21,8,73,68,1,toy,1,3,NA
21,8,159,162,2,scissor,1,3,3
21,8,144,140,3,marker,1,3,3
21,8,157,33,3,axe,1,NA,NA
21,8,151,97,4,key,1,3,3
21,8,8,153,1,bench frame,1,NA,3
21,8,81,96,4,stroller,1,0,3
21,8,33,157,3,desk chair,1,3,NA
21,8,97,151,4,scissors,1,3,3
21,8,18,39,2,book,1,NA,3
21,8,162,159,2,iron,0,0,3
21,8,153,8,1,crayon,0,3,NA
21,8,140,144,3,axe,1,3,3
21,8,96,81,4,truck,1,3,3
21,8,68,73,1,vase,1,3,3
22,1,86,29,3,magnifying glass,1,3,3
22,1,107,64,1,ring,1,0,0
22,1,181,184,4,clipboard,1,3,3
22,1,118,115,4,cloth,1,3,3
22,1,124,100,2,magnifying glass,1,3,3
22,1,161,163,2,pen,1,3,3
22,1,177,179,1,paper towels,0,NA,NA
22,1,3,6,3,wine glass,1,3,3
22,1,115,118,4,desk,1,3,3
22,1,100,124,2,satellite,1,3,3
22,1,163,161,2,tire,0,3,3
22,1,64,107,1,clock,1,0,NA
22,1,184,181,4,mailbox,1,3,3
22,1,179,177,1,bandage,0,NA,0
22,1,6,3,3,soap,1,2,2
22,1,29,86,3,lamp,1,3,3
22,2,183,185,2,lock,1,NA,3
22,2,111,125,4,toy,1,3,2
22,2,102,110,1,pillow,0,3,NA
22,2,137,28,2,drum,0,NA,3
22,2,166,129,1,wire,0,3,NA
22,2,189,19,4,pen,1,2,3
22,2,85,25,3,spring,1,0,2
22,2,37,112,3,comb,1,3,3
22,2,129,166,1,knot,1,3,NA
22,2,19,189,4,beads,1,3,3
22,2,110,102,1,wood,1,3,NA
22,2,112,37,3,rake,1,3,3
22,2,25,85,3,calculator,1,3,2
22,2,28,137,2,candle,1,0,3
22,2,185,183,2,stand,0,3,3
22,2,125,111,4,corkscrew,1,3,2
22,3,66,95,1,amplifier,0,3,3
22,3,126,167,2,dresser,1,3,3
22,3,192,133,2,ladder,1,NA,NA
22,3,31,47,4,cellphone,1,NA,NA
22,3,30,69,1,handle,1,3,3
22,3,52,26,4,deodorant,1,NA,NA
22,3,61,121,3,wine glass,1,2,3
22,3,147,146,3,pliers,1,3,2
22,3,95,66,1,remote,1,2,3
22,3,121,61,3,mug,1,2,3
22,3,146,147,3,door hinge,1,3,3
22,3,47,31,4,dice,1,NA,NA
22,3,69,30,1,umbrella,0,3,3
22,3,167,126,2,nail file,1,3,3
22,3,133,192,2,guitar,1,3,2
22,3,26,52,4,camer,1,2,2
22,4,34,4,3,tile,0,NA,3
22,4,99,56,4,saw,1,3,3
22,4,113,76,3,doormat,0,NA,3
22,4,155,141,1,stand,1,3,3
22,4,7,119,1,battery,0,3,NA
22,4,187,2,4,jacket,1,2,3
22,4,139,14,2,bobby pin,1,3,NA
22,4,80,50,2,sundial,0,3,0
22,4,4,34,3,bandana,1,3,NA
22,4,76,113,3,showerhead,1,2,2
22,4,50,80,2,dresser,1,3,2
22,4,2,187,4,backpack,1,2,3
22,4,141,155,1,lamp,1,NA,3
22,4,56,99,4,glass,1,3,3
22,4,119,7,1,pipe,0,3,3
22,4,14,139,2,camera,1,NA,3
22,5,143,128,4,high heel,1,3,3
22,5,150,156,3,tea kettle,1,3,3
22,5,88,40,3,golf club,1,3,3
22,5,32,122,2,chain,1,NA,0
22,5,103,11,1,rug,0,NA,NA
22,5,98,78,1,scarf,0,3,3
22,5,44,43,2,crib,1,3,3
22,5,71,20,4,lure,0,2,2
22,5,128,143,4,bag,1,3,3
22,5,20,71,4,briefcase,1,3,3
22,5,40,88,3,cup,0,3,3
22,5,156,150,3,ice cube tray,1,0,0
22,5,43,44,2,crayon,1,3,3
22,5,11,103,1,apron,1,3,3
22,5,78,98,1,sweater,0,2,3
22,5,122,32,2,lure,1,NA,NA
22,6,174,131,2,glove,1,3,3
22,6,79,59,2,lens,1,3,3
22,6,13,16,3,book,1,3,2
22,6,72,89,3,towels,1,3,3
22,6,62,123,1,watering can,0,0,NA
22,6,165,45,4,mouse trap,1,NA,3
22,6,154,176,4,ladle,1,3,3
22,6,104,1,1,rolling pin,0,3,3
22,6,1,104,1,tea kettle,1,3,3
22,6,123,62,1,ladle,0,3,2
22,6,89,72,3,sponge,1,3,0
22,6,16,13,3,book,1,2,3
22,6,45,165,4,plate,1,NA,2
22,6,131,174,2,glove,0,3,NA
22,6,176,154,4,paperclip,1,3,NA
22,6,59,79,2,key,0,0,3
22,7,58,74,4,cd,1,2,2
22,7,53,23,3,desk,0,NA,0
22,7,172,170,1,cable,1,3,3
22,7,90,57,3,speaker,1,3,3
22,7,117,135,4,airplane,1,3,3
22,7,188,186,2,vinyl,1,0,NA
22,7,60,191,1,extension chord,1,2,2
22,7,145,15,2,tape,0,NA,0
22,7,74,58,4,tire,1,3,3
22,7,135,117,4,bowling pin,1,NA,NA
22,7,170,172,1,notebook,1,3,3
22,7,186,188,2,lamp,1,3,3
22,7,191,60,1,pottery,1,2,2
22,7,15,145,2,martini glass,1,3,3
22,7,57,90,3,computer chip,1,3,3
22,7,23,53,3,bucket,1,3,3
22,8,157,33,4,axe,1,3,2
22,8,159,162,3,golf club,1,3,2
22,8,8,153,2,couch,1,3,3
22,8,81,96,1,baby stroller,1,3,NA
22,8,144,140,4,marker,1,0,3
22,8,151,97,1,key,0,3,3
22,8,39,18,3,blender,1,2,3
22,8,73,68,2,pencil gripper,1,NA,3
22,8,68,73,2,vase,1,NA,3
22,8,96,81,1,baby stroller,0,0,3
22,8,33,157,4,chair,1,2,NA
22,8,162,159,3,leaf blower,0,3,2
22,8,153,8,2,pen,1,2,NA
22,8,140,144,4,hammer,1,3,NA
22,8,18,39,3,box,1,3,3
22,8,97,151,1,scissor,1,3,3
23,1,3,6,4,lightbulb,0,3,3
23,1,181,184,1,circuit board,0,0,NA
23,1,124,100,3,pipe,1,2,3
23,1,86,29,4,tie,0,3,3
23,1,161,163,3,wrench,0,2,2
23,1,177,179,2,athletic tape,0,3,3
23,1,107,64,2,clock,0,3,3
23,1,118,115,1,blanket,1,NA,NA
23,1,163,161,3,tire,1,2,2
23,1,6,3,4,bathtub,1,3,3
23,1,115,118,1,idk,1,0,NA
23,1,184,181,1,sin,0,NA,NA
23,1,179,177,2,athletic tape,0,3,3
23,1,100,124,3,solar panel,1,3,3
23,1,29,86,4,candlestick,1,3,3
23,1,64,107,2,clock,1,3,3
23,2,166,129,2,notebook,1,3,3
23,2,85,25,4,hammer,1,3,3
23,2,111,125,1,magnifying glass,0,3,NA
23,2,183,185,3,bike locl,1,2,3
23,2,102,110,2,saddle,0,3,3
23,2,37,112,4,comb,1,NA,3
23,2,189,19,1,NA,1,3,NA
23,2,137,28,3,drum,0,NA,1
23,2,125,111,1,bottle opener,1,NA,NA
23,2,129,166,2,tire,1,3,2
23,2,110,102,2,bike seat,0,2,3
23,2,25,85,4,calculator,1,3,3
23,2,19,189,1,toy,1,3,NA
23,2,112,37,4,rale,1,NA,3
23,2,28,137,3,jello,1,3,2
23,2,185,183,3,block,1,3,2
23,3,52,26,1,pencil sharpener,0,NA,NA
23,3,61,121,4,glass,0,2,3
23,3,126,167,3,lamp,1,3,3
23,3,66,95,2,shirt,1,NA,NA
23,3,192,133,3,ladder,1,2,3
23,3,30,69,2,cane,0,3,3
23,3,147,146,4,trombone,1,1,1
23,3,31,47,1,plane seat,0,3,2
23,3,26,52,1,steering wheel,0,NA,NA
23,3,69,30,2,umbrella,1,NA,0
23,3,95,66,2,shoe,1,3,3
23,3,133,192,3,guitar,1,3,3
23,3,121,61,4,coffee mug,1,3,3
23,3,167,126,3,toy guitar,0,3,3
23,3,146,147,4,spatula,1,2,1
23,3,47,31,1,lampshade,0,3,3
23,4,155,141,2,lamp,1,NA,3
23,4,99,56,1,spoon,1,2,NA
23,4,139,14,3,wires,0,3,1
23,4,7,119,2,battery,0,3,3
23,4,80,50,3,mesh pouch,1,3,3
23,4,113,76,4,radio,1,NA,NA
23,4,187,2,1,backpack,0,0,3
23,4,34,4,4,chessboard,0,3,3
23,4,141,155,2,backpack,0,3,3
23,4,2,187,1,tore,1,3,3
23,4,50,80,3,dresser,1,3,0
23,4,56,99,1,literally anything,0,NA,NA
23,4,119,7,2,pipe,1,3,2
23,4,76,113,4,trashcan,0,1,2
23,4,4,34,4,bandana,1,1,3
23,4,14,139,3,purse,1,3,1
23,5,88,40,4,spoon,1,0,0
23,5,150,156,4,flower cup,1,3,3
23,5,71,20,1,microphone,0,3,3
23,5,32,122,3,necklace,1,3,2
23,5,98,78,2,tablecloth,1,NA,NA
23,5,143,128,1,high heel,0,3,2
23,5,103,11,2,rug,1,1,1
23,5,44,43,3,crib,1,3,3
23,5,11,103,2,rug,1,NA,NA
23,5,156,150,4,ice tray,1,1,1
23,5,40,88,4,drum,0,3,3
23,5,122,32,3,bait,1,3,3
23,5,128,143,1,shoe,1,2,2
23,5,43,44,3,crayon,1,3,3
23,5,78,98,2,sweater,1,NA,NA
23,5,20,71,1,shoe,1,2,2
23,6,165,45,1,mousetrap,0,1,3
23,6,154,176,1,spoon,0,3,3
23,6,79,59,3,glasses,1,2,0
23,6,13,16,4,binder,1,0,2
23,6,62,123,2,watering pot,1,1,2
23,6,174,131,3,glove,0,NA,3
23,6,104,1,2,rolling pin,1,NA,NA
23,6,72,89,4,towel,1,3,3
23,6,176,154,1,paperclip,0,2,3
23,6,89,72,4,sponge,1,2,2
23,6,16,13,4,book,1,2,2
23,6,45,165,1,table,0,3,3
23,6,1,104,2,teapot,1,3,NA
23,6,131,174,3,glove,1,3,3
23,6,59,79,3,lamp,0,3,3
23,6,123,62,2,blender,1,NA,NA
23,7,53,23,4,mat,1,3,2
23,7,188,186,3,a black thing,0,3,3
23,7,172,170,2,metal,1,3,3
23,7,90,57,4,speaker,1,3,3
23,7,145,15,3,scae,1,3,3
23,7,60,191,2,hose,1,2,2
23,7,117,135,1,bike,1,NA,NA
23,7,58,74,1,blender,0,2,3
23,7,57,90,4,circuitboard,1,3,3
23,7,186,188,3,train,0,NA,NA
23,7,23,53,4,bucket,1,0,NA
23,7,15,145,3,boat,1,3,3
23,7,135,117,1,hat,0,NA,NA
23,7,74,58,1,tire,0,2,2
23,7,191,60,2,hose,1,3,2
23,7,170,172,2,notebook,1,2,2
23,8,157,33,1,spoon,0,2,3
23,8,8,153,3,helicopter,1,2,3
23,8,39,18,4,computer mouse,1,2,NA
23,8,144,140,1,gun,0,3,3
23,8,73,68,3,baby spoon,1,NA,2
23,8,81,96,2,stroller,1,2,3
23,8,159,162,4,a thing,1,3,3
23,8,151,97,2,scissors,0,3,NA
23,8,68,73,3,vase,0,3,0
23,8,153,8,3,bike,0,NA,1
23,8,140,144,1,hammer,0,NA,3
23,8,97,151,2,scissors,1,NA,3
23,8,18,39,4,keyboard,0,3,3
23,8,96,81,2,bathtub,0,3,0
23,8,33,157,1,chair,0,3,3
23,8,162,159,4,gas pump,1,2,1
24,1,161,163,1,xray,0,0,NA
24,1,107,64,4,ring,1,3,3
24,1,124,100,1,magnifying glass,1,NA,NA
24,1,86,29,2,purse,1,3,3
24,1,181,184,3,clipboard,1,2,3
24,1,118,115,3,barn,1,3,2
24,1,3,6,2,ball,1,3,3
24,1,177,179,4,paper towel,1,3,3
24,1,184,181,3,gauze,1,2,3
24,1,64,107,4,clock,1,3,3
24,1,179,177,4,gauze,1,3,3
24,1,100,124,1,satellite,1,NA,NA
24,1,6,3,2,soap bar,1,3,3
24,1,115,118,3,bag,0,2,3
24,1,29,86,2,lamp,1,3,3
24,1,163,161,1,boot,0,NA,NA
24,2,166,129,4,calligraphy pen,1,3,3
24,2,183,185,1,bracelet,1,NA,NA
24,2,85,25,2,screw,1,3,3
24,2,102,110,4,sofa,0,3,2
24,2,37,112,2,comb,0,NA,2
24,2,137,28,1,candle,0,3,NA
24,2,189,19,3,calligraphy pen,1,3,2
24,2,111,125,3,spring,0,3,2
24,2,110,102,4,foundation,1,NA,3
24,2,112,37,2,rake,1,2,3
24,2,125,111,3,corkscrew,1,NA,3
24,2,25,85,2,calculatpr,1,3,3
24,2,129,166,4,knotted rope,1,3,3
24,2,185,183,1,microphone,0,3,0
24,2,28,137,1,bottle,1,3,NA
24,2,19,189,3,bracelet,1,3,2
24,3,192,133,1,ladder,0,0,NA
24,3,66,95,4,shoe,0,3,3
24,3,52,26,3,movie recorder,0,3,3
24,3,30,69,4,came,1,3,3
24,3,126,167,1,dresser,0,3,3
24,3,31,47,3,cellphone,0,2,3
24,3,147,146,2,pocket knige,1,NA,NA
24,3,61,121,2,glass,1,2,2
24,3,121,61,2,mug,0,3,3
24,3,146,147,2,tape,0,3,3
24,3,69,30,4,umbrella,1,2,3
24,3,47,31,3,cellphone,0,NA,NA
24,3,26,52,3,camera,1,3,3
24,3,133,192,1,guitar,0,2,3
24,3,167,126,1,shoe,1,NA,NA
24,3,95,66,4,shoe,1,2,3
24,4,7,119,4,battery,1,3,2
24,4,139,14,1,bobby pin,1,3,NA
24,4,80,50,1,thimble,1,NA,NA
24,4,155,141,4,lamp,0,3,3
24,4,34,4,2,chess,0,NA,3
24,4,187,2,3,parka jacket,0,NA,0
24,4,113,76,2,thimble,1,3,3
24,4,99,56,3,hand saw,1,NA,3
24,4,141,155,4,lamp,0,3,2
24,4,14,139,1,flashlight,0,3,3
24,4,2,187,3,jacket,0,3,3
24,4,4,34,2,bandana,1,2,3
24,4,50,80,1,drawer,0,3,3
24,4,56,99,3,ice cream cone,1,3,NA
24,4,119,7,4,battery,1,3,3
24,4,76,113,2,thimble,0,3,3
24,5,32,122,1,chain,1,NA,NA
24,5,143,128,3,high heel boot,1,3,3
24,5,88,40,2,spoon,1,3,3
24,5,71,20,3,shoe,1,3,3
24,5,150,156,2,electric kettle,1,2,2
24,5,98,78,4,scarf,1,3,3
24,5,103,11,4,bib,0,3,3
24,5,44,43,1,crib,1,2,3
24,5,43,44,1,stick,1,3,3
24,5,156,150,2,ice tray,1,3,3
24,5,20,71,3,lawyer brief case,1,NA,NA
24,5,40,88,2,shoulder pad,0,3,3
24,5,11,103,4,bib,1,3,3
24,5,128,143,3,shoe,0,3,3
24,5,122,32,1,bait,1,0,0
24,5,78,98,4,sweater,1,NA,NA
24,6,104,1,4,dough roller,1,3,3
24,6,165,45,3,mouse trap,1,3,2
24,6,174,131,1,jacket,1,3,3
24,6,154,176,3,plunger,1,NA,NA
24,6,72,89,2,sponge,1,3,3
24,6,62,123,4,watering can,1,2,3
24,6,79,59,1,sunglasses,0,NA,3
24,6,13,16,2,book binder,1,3,0
24,6,131,174,1,glove,1,3,3
24,6,1,104,4,tea pot,1,3,3
24,6,89,72,2,sponge,1,3,3
24,6,176,154,3,paper clip,1,3,3
24,6,45,165,3,coaster,1,3,NA
24,6,59,79,1,shoe,1,NA,NA
24,6,16,13,2,boko,1,3,3
24,6,123,62,4,helmet,1,0,3
24,7,188,186,1,cd,1,NA,NA
24,7,90,57,2,speakers,1,3,3
24,7,58,74,3,tire,0,3,3
24,7,60,191,4,internet cord,0,3,3
24,7,145,15,1,computer drive,0,3,3
24,7,117,135,3,plane,1,NA,NA
24,7,53,23,2,chocolate,0,3,3
24,7,172,170,4,plunger,0,2,3
24,7,186,188,1,light house,0,3,3
24,7,23,53,2,bucket,1,0,NA
24,7,57,90,2,computer drive,1,3,3
24,7,170,172,4,notebook,1,3,3
24,7,191,60,4,internet hose thing,1,3,3
24,7,15,145,1,arena,1,NA,0
24,7,135,117,3,tie,1,3,3
